name,category,address,lat,lng,tags,formatted_hours
아트앤 스페이스 역삼 오피스,workspace,서울특별시 강남구 테헤란로13길 8-7,37.50050081,127.0330617,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""샤워실"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
안산 비상주사무실임대 114소호_기본 계약,workspace,경기도 안산시 단원구 광덕대로 154,37.31017074,126.8307346,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
안산공유오피스 114소호_기본계약(6인),workspace,경기도 안산시 단원구 광덕대로 154,37.31017074,126.8307346,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
안산비상주사무실 114소호_기본계약(내측),workspace,경기도 안산시 단원구 광덕대로 154,37.31017074,126.8307346,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
안산소호사무실 114소호_기본계약(창측),workspace,경기도 안산시 단원구 광덕대로 154,37.31017074,126.8307346,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
안양소호사무실 1인 오피스 임대,workspace,경기도 안양시 동안구 흥안대로 519,37.40031616,126.9761634,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
압구정 로데오 지구어 공유 오피스,workspace,서울특별시 강남구 도산대로55길 26,37.52522789,127.0407905,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
압구정로데오 지구어 3층 공간,workspace,서울특별시 강남구 도산대로55길 26,37.52522789,127.0407905,"[""주말운영"", ""공유오피스"", ""카페"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
앵커스테이션 비즈니스센터,workspace,서울특별시 마포구 월드컵로8길 45-8,37.55383533,126.9148827,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
양재역 에메랄드비즈니스센터 1인실,workspace,서울특별시 서초구 강남대로37길 49,37.48461898,127.0309034,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""와이파이"", ""라운지"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
양재역 에메랄드비즈니스센터 2인실,workspace,서울특별시 서초구 강남대로37길 49,37.48461898,127.0309034,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
양재역 에메랄드비즈니스센터 4인실,workspace,서울특별시 서초구 강남대로37길 49,37.48461898,127.0309034,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
어반라이프오피스 강동점,workspace,서울특별시 강동구 천중로 213,37.54100208,127.1439778,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
어반라이프오피스 잠실점,workspace,서울특별시 송파구 백제고분로 509,37.51581817,127.1151744,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
어반비지니스 1인실(1day),workspace,서울특별시 송파구 올림픽로32길 11,37.515095,127.1092252,"[""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
어반비지니스 2인실(1day),workspace,서울특별시 송파구 올림픽로32길 11,37.515095,127.1092252,"[""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
어반엑시트 독립형 공유오피스,workspace,서울특별시 강남구 논현로95길 24,37.50209949,127.0339263,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""인쇄/복사"", ""샤워실"", ""에어컨"", ""독립오피스""]",평일 00:00 ~ 24:00 | 주말 12:30 ~ 24:00
에메랄드비즈니스센터 6-8인실,workspace,서울특별시 서초구 강남대로37길 49,37.48461898,127.0309034,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스원비즈 -3인 독립사무실,workspace,서울특별시 영등포구 경인로 775,37.51474642,126.8975368,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스원비즈 -4인 독립사무실,workspace,서울특별시 영등포구 경인로 775,37.51474642,126.8975368,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스원비즈 -5인 독립사무실,workspace,서울특별시 영등포구 경인로 775,37.51474642,126.8975368,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스원비즈- 2인 독립사무실,workspace,서울특별시 영등포구 경인로 775,37.51474642,126.8975368,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스원비즈- 공유오피스 1인실,workspace,서울특별시 영등포구 경인로 775,37.51474642,126.8975368,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스페이스 1인실,workspace,인천광역시 부평구 길주로 547,37.50758854,126.7230373,"[""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이스페이스 2인실,workspace,인천광역시 부평구 길주로 547,37.50758854,126.7230373,"[""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
에이치엘오(HLO)1인실(day),workspace,서울특별시 광진구 동일로56길 60,37.55518933,127.0750617,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""에어컨"", ""독립오피스""]",평일 10:00 ~ 18:00 | 주말 휴무일
엠피스 천안센터,workspace,충청남도 천안시 동남구 청수9로 47,36.78219643,127.1548689,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
"역삼 원데이 오피스, 아룸",workspace,서울특별시 강남구 논현로85길 5-5,37.49889057,127.0371498,"[""보안"", ""주말운영"", ""공유오피스"", ""프로젝터"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""샤워실"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
역삼역 공유오피스 독립형 크리액션,workspace,서울특별시 강남구 논현로79길 8,37.49781105,127.0375217,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포 공유오피 2인 소호 사무실,workspace,서울특별시 영등포구 경인로 775,37.51474642,126.8975368,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포 당산역 디오빌오피스비상주,workspace,서울특별시 영등포구 당산로 222,37.53323494,126.9022683,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포 비상주사업자 114소호,workspace,서울특별시 영등포구 양산로 53,37.52563167,126.8889225,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포가상오피스 114소호 4만원,workspace,서울특별시 영등포구 양산로 53,37.52563167,126.8889225,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포공유오피스(2인) 114소호,workspace,서울특별시 영등포구 양산로 53,37.52563167,126.8889225,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포비상주 (주)한얼에이앤에이치,workspace,서울특별시 영등포구 국회대로28길 17,37.52711693,126.8942787,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포비상주사무실 114소호,workspace,서울특별시 영등포구 양산로 53,37.52563167,126.8889225,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
영등포비상주사무실 가온비즈니스센터,workspace,서울특별시 영등포구 양평로 24,37.53325958,126.9037411,"[""택배"", ""주말운영"", ""공유오피스"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""24시간"", ""독립오피스""]",24시간 연중무휴
영등포소호 2인실 디오빌오피스,workspace,서울특별시 영등포구 당산로 222,37.53324478,126.9022911,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
"영등포소호,공유오피스,비상주",workspace,서울특별시 영등포구 당산로 222,37.53324478,126.9022911,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오늘맑음 소호사무실,workspace,서울특별시 강북구 도봉로 274-1,37.6330144,127.0237883,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오늘맑음 소호사무실(독립2인실),workspace,서울특별시 강북구 도봉로 274-1,37.6330144,127.0237883,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오늘맑음 소호사무실(독립3인실),workspace,서울특별시 강북구 도봉로 274-1,37.6330144,127.0237883,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오늘맑음소호사무실(강북점 1인실),workspace,서울특별시 강북구 도봉로 274-1,37.6330144,127.0237883,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스248 원데이오피스 (1일_코워킹),workspace,서울특별시 동대문구 왕산로 248,37.58298622,127.0493836,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""루프탑"", ""와이파이"", ""주차가능"", ""워크스페이스"", ""인쇄/복사"", ""에어컨"", ""독립오피스""]",매일 09:00 ~ 18:00
오피스248_4인실,workspace,서울특별시 동대문구 왕산로 248,37.58298622,127.0493836,"[""택배"", ""주말운영"", ""공유오피스"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스밸리 군포점 2인실,workspace,경기도 군포시 금산로 13,37.36359691,126.9405759,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스밸리 군포점 3인실,workspace,경기도 군포시 금산로 13,37.36359691,126.9405759,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스야 전포점,workspace,부산광역시 부산진구 동성로 137,35.16070656,129.063952,"[""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 강북구소호사무실,workspace,서울특별시 강북구 한천로 1077,37.64230205,127.0231915,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 강북구소호사무실 2인,workspace,서울특별시 강북구 한천로 1077,37.64230205,127.0231915,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 강북구소호사무실 3인,workspace,서울특별시 강북구 한천로 1077,37.64230205,127.0231915,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 노원소호사무실,workspace,서울특별시 노원구 한글비석로 415,37.66143269,127.0704568,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 노원소호사무실 5인,workspace,서울특별시 노원구 한글비석로 415,37.66143269,127.0704568,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 상계역소호사무실,workspace,서울특별시 노원구 한글비석로 416,37.6617023,127.070689,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 상계역소호사무실 1인,workspace,서울특별시 노원구 한글비석로 416,37.6617023,127.070689,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 상계역소호사무실 4인,workspace,서울특별시 노원구 한글비석로 416,37.6617023,127.070689,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 성북구소호사무실,workspace,서울특별시 성북구 화랑로33길 39,37.61187045,127.054542,"[""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 성북구소호사무실 1인,workspace,서울특별시 성북구 화랑로33길 39,37.61187045,127.054542,"[""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 성북구소호사무실 2인,workspace,서울특별시 성북구 화랑로33길 39,37.61187045,127.054542,"[""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스프렌즈 잠실 소호사무실,workspace,서울특별시 송파구 백제고분로20길 13-8,37.5034052,127.0862277,"[""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
오피스허브[프리미엄 1인실],workspace,서울특별시 강남구 개포로 508,37.4892333,127.0679556,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈 오피스 - 1인실,workspace,서울특별시 강남구 테헤란로82길 15,37.5060319,127.0582355,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈 오피스 - 2인실,workspace,서울특별시 강남구 테헤란로82길 15,37.5060319,127.0582355,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈 오피스 - 3인실,workspace,서울특별시 강남구 테헤란로82길 15,37.5060319,127.0582355,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈 오피스 - 7인실,workspace,서울특별시 강남구 테헤란로82길 15,37.5060319,127.0582355,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈오피스-독립실(1인실),workspace,서울특별시 강남구 테헤란로82길 15,37.50604704,127.058229,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈오피스-독립실(2인실),workspace,서울특별시 강남구 테헤란로82길 15,37.50604704,127.058229,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
온비즈오피스-독립실(3인실),workspace,서울특별시 강남구 테헤란로82길 15,37.50604704,127.058229,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
용인 소호 사무실 해시스 2인실,workspace,경기도 용인시 기흥구 중부대로 579,37.27041693,127.1269592,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
용인공유오피스 114소호_기본(창측),workspace,경기도 용인시 기흥구 흥덕중앙로 120,37.27489022,127.0800971,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
용인비상주사무실 114소호_기본(내측),workspace,경기도 용인시 기흥구 흥덕중앙로 120,37.27489022,127.0800971,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
용인비상주서비스 114소호_월계약(코워킹),workspace,경기도 용인시 기흥구 흥덕중앙로 120,37.27489022,127.0800971,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
용인소호사무실 114소호,workspace,경기도 용인시 기흥구 흥덕중앙로 120,37.27489022,127.0800971,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
용인소호사무실 워크로 2인실,workspace,경기도 용인시 기흥구 강남로 8,37.27088611,127.1272857,"[""보안"", ""주말운영"", ""공유오피스"", ""프로젝터"", ""루프탑"", ""와이파이"", ""라운지"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
워크24 동성로점 2인실,workspace,대구광역시 중구 동성로 25,35.86938789,128.5950849,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""연중무휴"", ""루프탑"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
워크로 프라이빗 오피스 - 2인실,workspace,경기도 수원시 영통구 봉영로 1612,37.25453581,127.0749518,"[""주말운영"", ""공유오피스"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
워크로 프라이빗 오피스 -1인실(월계약),workspace,경기도 수원시 영통구 봉영로 1612,37.25453581,127.0749518,"[""주말운영"", ""공유오피스"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
워크로 프라이빗 오피스 -코워킹,workspace,경기도 수원시 영통구 봉영로 1612,37.25453581,127.0749518,"[""주말운영"", ""공유오피스"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
워크스페이스 부평점 1인실 이벤트,workspace,인천광역시 부평구 부흥로294번길 4,37.49822722,126.7242779,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
워크스페이스 부평점 2인실 이벤트,workspace,인천광역시 부평구 부흥로294번길 4,37.49822722,126.7242779,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
